question_id,intent,rewritten_intent,snippet,idx,time_batch
15313250,Python BeautifulSoup Extract specific URLs,find all anchors with a hyperlink that matches the pattern '^(?!(?:[a-zA-Z][a-zA-Z0-9+.-]*:|//))',"soup.find_all('a', href=re.compile('^(?!(?:[a-zA-Z][a-zA-Z0-9+.-]*:|//))'))",1911,40
15313250,Python BeautifulSoup Extract specific URLs,find all anchor tags in html `soup` whose url begins with `http://www.iwashere.com`,"soup.find_all('a', href=re.compile('http://www\\.iwashere\\.com/'))",1912,40
15315452,Selecting with complex criteria from pandas.DataFrame,"select values from column 'A' for which corresponding values in column 'B' will be greater than 50, and in column 'C' - equal 900 in dataframe `df`",df['A'][(df['B'] > 50) & (df['C'] == 900)],1913,40
15325182,How to filter rows in pandas by regex,filter rows in pandas starting with alphabet 'f' using regular expression.,df.b.str.contains('^f'),1914,40
15334783,Multiplying values from two different dictionaries together in Python,multiply values of dictionary `dict` with their respective values in dictionary `dict2`,"dict((k, v * dict2[k]) for k, v in list(dict1.items()) if k in dict2)",1915,40
15352457,How can I sum a column of a list?,sum elements at index `column` of each list in list `data`,print(sum(row[column] for row in data)),1916,40
15352457,How can I sum a column of a list?,sum columns of a list `array`,[sum(row[i] for row in array) for i in range(len(array[0]))],1917,40
15390374,Python 3: How do I get a string literal representation of a byte string?,get a utf-8 string literal representation of byte string `x`,"""""""x = {}"""""".format(x.decode('utf8')).encode('utf8')",1918,40
15392730,"In Python, is it possible to escape newline characters when printing a string?",Print new line character as `\n` in a string `foo\nbar`,print('foo\nbar'.encode('string_escape')),1919,40
15405636,Python's argparse to show program's version with prog and version string formatting,argparse add argument with flag '--version' and version action of '%(prog)s 2.0' to parser `parser`,"parser.add_argument('--version', action='version', version='%(prog)s 2.0')",1920,40
15411107,Delete a dictionary item if the key exists,Delete an item with key `key` from `mydict`,del mydict[key],1921,40
15411107,Delete a dictionary item if the key exists,Delete an item with key `key` from `mydict`,"try:
    del mydict[key]
except KeyError:
    pass
try:
    del mydict[key]
except KeyError:
    pass",1922,40
15411107,Delete a dictionary item if the key exists,"Delete an item with key ""key"" from `mydict`","mydict.pop('key', None)",1923,40
15445981,How do I disable the security certificate check in Python requests,disable the certificate check in https requests for url `https://kennethreitz.com`,"requests.get('https://kennethreitz.com', verify=False)",1924,40
15451958,Simple way to create matrix of random numbers,create 3 by 3 matrix of random numbers,"numpy.random.random((3, 3))",1925,40
15455388,Dict of dicts of dicts to DataFrame,Create a pandas dataframe of values from a dictionary `d` which contains dictionaries of dictionaries,"pd.concat(map(pd.DataFrame, iter(d.values())), keys=list(d.keys())).stack().unstack(0)",1926,40
15457504,How to set the font size of a Canvas' text item?,set the font 'Purisa' of size 12 for a canvas' text item `k`,"canvas.create_text(x, y, font=('Purisa', 12), text=k)",1927,40
15459217,how to set cookie in python mechanize,"Add header `('Cookie', 'cookiename=cookie value')` to mechanize browser `br`","br.addheaders = [('Cookie', 'cookiename=cookie value')]",1928,40
15465204,Easier way to add multiple list items?,"Sum of sums of each list, in a list of lists named 'lists'.",sum(sum(x) for x in lists),1929,40
15474933,List comprehension with if statement,get items from list `a` that don't appear in list `b`,[y for y in a if y not in b],1930,40
15509617,How to obtain the day of the week in a 3 letter format from a datetime object in python?,obtain the current day of the week in a 3 letter format from a datetime object,datetime.datetime.now().strftime('%a'),1931,40
15530399,Finding the surrounding sentence of a char/word in a string,"split string `text` by the occurrences of regex pattern '(?<=\\?|!|\\.)\\s{0,2}(?=[A-Z]|$)'","re.split('(?<=\\?|!|\\.)\\s{0,2}(?=[A-Z]|$)', text)",1932,40
15534223,Python match string if it does not start with X,search for string that matches regular expression pattern '(?<!Distillr)\\\\AcroTray\\.exe' in string 'C:\\SomeDir\\AcroTray.exe',"re.search('(?<!Distillr)\\\\AcroTray\\.exe', 'C:\\SomeDir\\AcroTray.exe')",1933,40
15548506,Node labels using networkx,Draw node labels `labels` on networkx graph `G ` at position `pos`,"networkx.draw_networkx_labels(G, pos, labels)",1934,40
15571267,Python: A4 size for a plot,"set size of `figure` to landscape A4 i.e. `11.69, 8.27` inches","figure(figsize=(11.69, 8.27))",1935,40
15579649,python dict to numpy structured array,convert dict `result` to numpy structured array,"numpy.array([(key, val) for key, val in result.items()], dtype)",1936,40
15650538,Sub matrix of a list of lists (without numpy),"Create sub matrix of a list of lists `[[2, 3, 4], [2, 3, 4], [2, 3, 4]]` (without numpy)","[[2, 3, 4], [2, 3, 4], [2, 3, 4]]",1937,40
15661013,Python: most efficient way to convert date to datetime,convert date `my_date` to datetime,"datetime.datetime.combine(my_date, datetime.time.min)",1938,40
15666169,python + pymongo: how to insert a new field on an existing document in mongo from a for loop,insert a new field 'geolocCountry' on an existing document  'b' using pymongo,"db.Doc.update({'_id': b['_id']}, {'$set': {'geolocCountry': myGeolocCountry}})",1939,41
15740236,Stdout encoding in python,encode unicode string '\xc5\xc4\xd6' to utf-8 code,print('\xc5\xc4\xd6'.encode('UTF8')),1940,41
15741759,Find maximum value of a column and return the corresponding row values using Pandas,Return rows of data associated with the maximum value of column 'Value' in dataframe `df`,df.loc[df['Value'].idxmax()],1941,41
15752422,Python Pandas - Date Column to Column index,set dataframe `df` index using column 'month',df.set_index('month'),1942,41
15769246,Pythonic way to print list items,print list of items `myList`,print('\n'.join(str(p) for p in myList)),1943,41
15795525,Python: sorting items in a dictionary by a part of a key?,Sort items in dictionary `d`  using the first part of the key after splitting the key,"sorted(list(d.items()), key=lambda name_num: (name_num[0].rsplit(None, 1)[0], name_num[1]))",1944,41
15819980,Calculate mean across dimension in a 2D array,calculate mean across dimension in a 2d array `a`,"np.mean(a, axis=1)",1945,41
15839491,How to clear Tkinter Canvas?,clear Tkinter Canvas `canvas`,canvas.delete('all'),1946,41
15851568,how to get the last part of a string before a certain character?,Split a string `x` by last occurrence of character `-`,print(x.rpartition('-')[0]),1947,41
15851568,how to get the last part of a string before a certain character?,get the last part of a string before the character '-',"print(x.rsplit('-', 1)[0])",1948,41
15852295,list of ints into a list of tuples python,group a list of ints into a list of tuples of each 2 elements,"my_new_list = zip(my_list[0::2], my_list[1::2])",1949,41
15852295,list of ints into a list of tuples python,"convert a flat list into a list of tuples of every two items in the list, in order","print(zip(my_list[0::2], my_list[1::2]))",1950,41
15856127,Finding the sum of a nested list of ints,sum all elements of nested list `L`,"sum(sum(i) if isinstance(i, list) else i for i in L)",1951,41
15863066,Python regular expression match whole word,Python regular expression match whole word,"re.search('\\bis\\b', your_string)",1952,41
15882395,Matplotlib.animation: how to remove white margin,"set the size of figure `fig` in inches to width height of `w`, `h`","fig.set_size_inches(w, h, forward=True)",1953,41
15886340,How to extract all UPPER from a string? Python,remove uppercased characters in string `s`,"re.sub('[^A-Z]', '', s)",1954,41
15907200,How to add a header to a csv file in Python?,add a header to a csv file,writer.writeheader(),1955,41
15940280,How to get UTC time in Python?,get current utc time,datetime.utcnow(),1956,41
15974730,How do I get the different parts of a Flask request's url?,retrieve the path from a Flask request,request.url,1957,41
15985339,How do I get current URL in Selenium Webdriver 2 Python?,get current url in selenium webdriver `browser`,print(browser.current_url),1958,41
16040156,Rearrange tuple of tuples in Python,rearrange tuple of tuples `t`,tuple(zip(*t)),1959,41
16041405,Python: convert list to generator,convert a list  into a generator object,"(n for n in [1, 2, 3, 5])",1960,41
16050952,How to remove all the punctuation in a string? (Python),"remove the punctuation '!', '.', ':' from a string `asking`","out = ''.join(c for c in asking if c not in ('!', '.', ':'))",1961,41
16084642,Remove strings from a list that contains numbers in python,"From a list of strings `my_list`, remove the values that contains numbers.",[x for x in my_list if not any(c.isdigit() for c in x)],1962,41
16096754,remove None value from a list without removing the 0 value,remove None value from list `L`,[x for x in L if x is not None],1963,41
16099694,How to remove empty string in a list?,get a list `cleaned` that contains all non-empty elements in list `your_list`,cleaned = [x for x in your_list if x],1964,41
16114244,Get contents of entire page using Selenium,Selenium get the entire `driver` page text,driver.page_source,1965,41
16114333,getting the opposite diagonal of a numpy array,get the opposite diagonal of a numpy array `array`,np.diag(np.rot90(array)),1966,41
16125229,Last Key in Python Dictionary,get the last key of dictionary `dict`,list(dict.keys())[-1],1967,41
16127862,"in Python, how to convert list of float numbers to string with certain format?",convert list of sublists `lst` of floats to a list of sublists `str_list` of strings of integers in scientific notation with 8 decimal points,str_list = [['{0:.8e}'.format(flt) for flt in sublist] for sublist in lst],1968,41
16127862,"in Python, how to convert list of float numbers to string with certain format?",convert list `lst` of tuples of floats to list `str_list` of tuples of strings of floats in scientific notation with eight decimal point precision,str_list = [tuple('{0:.8e}'.format(flt) for flt in sublist) for sublist in lst],1969,41
